,created_at,tweet,clean_tweets,tweet_len,sentiment
581,2020-03-10 17:11:55,RT @dbongino: If you’re looking for hysterical coverage of the Coronavirus then go to the Drudge Report. If you’re looking for reasonable c…,dbongino looking hysterical verage coronavirus go drudge repo looking reasonable,80,-1
582,2020-03-10 17:11:55,"RT @DrDenaGrayson: As an MD, PhD expert on viral #pandemic threats, the reason why #coronavirus testing has not been performed is because t…",drdenagrayson md phd expe viral pandemic threat reason ronavirus testing performed,82,0
583,2020-03-10 17:11:55,RT @ajplus: Italy suspended mortgage payments to soften the economic impact of the #coronavirus. Most lenders are also offering debt morato…,ajplus italy suspended mo gage payment soften nomic impact ronavirus lender also offering debt morato,101,0
584,2020-03-10 17:11:55,"I'm calling the term ""Corona Boomers"" and would like to be credited with predicting that the current outbreak will… https://t.co/CixlMyZKvH",calling term corona boomer would like credited predicting current outbreak cixlmyzkvh,85,0
585,2020-03-10 17:11:55,RT @chaselyons: Corona got these flights cheap as hell why not https://t.co/9Oh44VXNa1,chaselyons corona got flight cheap hell oh vxna,47,1
586,2020-03-10 17:11:55,India fire,india fire,10,0
587,2020-03-10 17:11:55,"@AlexandralSwann Plenty of cheap deals elsewhere due to coronavirus cancellations.  Dresden is known as ""Florence on the Elbe"".  Go there.",alexandralswann plenty cheap deal elsewhere due ronavirus cancellation dresden known florence elbe go,101,1
588,2020-03-10 17:11:55,"RT @spectatorindegs: BREAKING: Daniel Radcliffe tests positive for coronavirus, The actor is said to be the first famous person to be publi…",spectatorindegs breaking daniel radcliffe test positive ronavirus actor said first famous person publi,102,1
589,2020-03-10 17:11:55,My dad works at a hospital that has a Coronavirus patient. Great.,dad work hospital coronavirus patient great,43,1
590,2020-03-10 17:11:55,"RT @RudyGiuliani: The United States Leading Causes of Death, CDC data:

Heart Disease: 635,260
Cancer: 598,038
Accidents: 161,374
CLRD: 154…",rudygiuliani united state leading cause death cdc data hea disease cancer accident clrd,87,0
591,2020-03-10 17:11:55,RT @stayfrea_: The government think they’re slick giving us nice weather so we can all link up in crowded places and catch Coronavirus...IM…,stayfrea government think slick giving u nice weather link crowded place catch coronavirus im,93,1
592,2020-03-10 17:11:55,Fox Business Host Criticized For Bizarre Coronavirus Rant - News &amp; Guts Media https://t.co/k2i5aLK4Vj,fox business host criticized bizarre coronavirus rant news amp gut medium alk vj,80,1
593,2020-03-10 17:11:55,"RT @telushk: I love how major American cities are like ""due to fears about coronavirus, we will now be cleaning public spaces with some reg…",telushk love major american city like due fear ronavirus cleaning public space reg,82,1
594,2020-03-10 17:11:55,RT @FultonCoSchools: We have confirmed an employee coronavirus case. We are working with public health officials to determine the impact to…,fultoncoschools nfirmed employee ronavirus case working public health official determine impact,95,0
595,2020-03-10 17:11:55,"@cody84887998 @lookner Very true. Will be glad to see this taking place all over America. If not, we’ll all be sick… https://t.co/J8iagriqQH",dy lookner true glad see taking place america sick iagriqqh,59,1
596,2020-03-10 17:11:55,RT @ikaipullai: Harry Potter also dealing the same problem this chapter,ikaipullai harry potter also dealing problem chapter,52,0
597,2020-03-10 17:11:55,RT @Independent_ie: Coronavirus: Victims could be immediately buried without funeral service https://t.co/UER0FCT08E https://t.co/Q1IkjOhV2F,independent ie coronavirus victim uld immediately buried without funeral service uer fct ikjohv,95,-1
598,2020-03-10 17:11:55,"RT @WesHagerman: Oh my god, the doctors and nurses at Bernie's Coronavirus town hall are PISSED at the media question they just got. They g…",weshagerman oh god doctor nurse bernie coronavirus town hall pissed medium question got,87,0
599,2020-03-10 17:11:55,"RT @yaneerbaryam: We now have an easy signup button on https://t.co/fEsych7Sae
Stopping the Coronavirus outbreak is our mission. Join abou…",yaneerbaryam easy signup button fesych sae stopping coronavirus outbreak mission join abou,90,1
600,2020-03-10 17:11:56,Live updates:  Cuomo orders coronavirus containment zone in New York; major colleges close classrooms as virus spre… https://t.co/kkLUrwmv3c,live update cuomo order ronavirus ntainment zone new york major lleges close classroom virus spre kklurwmv,106,1
601,2020-03-10 17:11:56,"RT @MynorRodriguezz: Coronavirus: 0
Guatemala: 1

This low key slaps 😂 https://t.co/6cDxTM24ld",mynorrodriguezz coronavirus guatemala low key slap cdxtm ld,59,0
602,2020-03-10 17:11:56,RT @TheOnion: CDC Advises Americans To Protect Against Coronavirus By Piling Into This Here Tub For A Scrubbin’ https://t.co/iGYtpJUZ4Y htt…,theonion cdc advises american protect coronavirus piling tub scrubbin igytpjuz htt,82,0
603,2020-03-10 17:11:55,RT @kidmanscill: My wife and I get corona virus. We go to Disneyland and ride California screamin. The park finds out and quarantines us on…,kidmanscill wife get rona virus go disneyland ride california screamin park find quarantine u,93,0
604,2020-03-10 17:11:56,"RT @funder: Trump has not been tested for coronavirus. So he might have it, and he might be making people sick, but he doesn’t f*cking care…",funder trump tested ronavirus might might making people sick cking care,71,-1
605,2020-03-10 17:11:56,RT @tedlieu: One reason @POTUS &amp; his enablers failed to contain #COVID2019 is due to the myopic focus on China. The virus was also carried…,tedlieu one reason potus amp enablers failed ntain covid due myopic focus china virus also carried,98,-1
606,2020-03-10 17:11:56,"RT @timfalls: What would happen if the world reacted to #climatechange like its reacting to the #coronavirus???

https://t.co/X92jf2TvzC",timfalls would happen world reacted climatechange like reacting ronavirus jf tvzc,81,0
607,2020-03-10 17:11:56,RT @AaronBlake: CDC Director Robert Redfield says danger of coronavirus at the moment is that hospitals are already almost completely full…,aaronblake cdc director robe redfield say danger ronavirus moment hospital already almost mpletely full,103,1
608,2020-03-10 17:11:56,"RT @AaronBlake: CDC Director Redfield is asked whether it's wrong and inappropriate to call it the ""Chinese coronavirus.""

Redfield: ""Yes.""…",aaronblake cdc director redfield asked whether wrong inappropriate call chinese ronavirus redfield yes,102,-1
609,2020-03-10 17:11:56,"RT @Assimalhakeem: Yes, all calamities are a sign from Allah and a reminder.",assimalhakeem yes calamity sign allah reminder,46,0
610,2020-03-10 17:11:56,"RT @howroute: A 32-year-old New Jersey patient with no underlying conditions fighting #coronavirus, struggles talking. The patient, James C…",howroute year old new jersey patient underlying nditions fighting ronavirus struggle talking patient james,106,1
611,2020-03-10 17:11:56,RT @rcbregman: The most important graph in the world right now https://t.co/Im8VQNPzNt https://t.co/VTNwR8bMCK,rcbregman impo ant graph world right im vqnpznt vtnwr bmck,58,1
612,2020-03-10 17:11:56,This is good,good,4,1
613,2020-03-10 17:11:56,"RT @treasonstickers: According to Donald Trump, the best way to combat coronavirus is for the federal government to bail out the failing ch…",treasonstickers ac rding donald trump best way mbat ronavirus federal government bail failing ch,96,1
614,2020-03-10 17:11:56,"RT @Vijayabaskarofl: #Corona update: a good news for Our state, the Pt undergoing treatment at #RGGH is tested negative for Corona,this spe…",vijayabaskarofl corona update good news state pt undergoing treatment rggh tested negative corona spe,101,1
615,2020-03-10 17:11:56,RT @dealer_rug: Why is everyone buying toilet paper? It’s the coronavirus not the chorrovirus,dealer rug everyone buying toilet paper ronavirus chorrovirus,61,-1
616,2020-03-10 17:11:56,"RT @Vijayabaskarofl: #Corona update: a good news for Our state, the Pt undergoing treatment at #RGGH is tested negative for Corona,this spe…",vijayabaskarofl corona update good news state pt undergoing treatment rggh tested negative corona spe,101,1
617,2020-03-10 17:11:56,RT @CamomileCloud: It's a unfair that South Korea is being treated as a center of coronavirus when the truth is their numbers are that high…,camomilecloud unfair south korea treated center ronavirus truth number high,75,-1
618,2020-03-10 17:11:56,"RT @FarukFirat1987: Mass #ToiletPaperPanic in this supermarket due to #coronavirus!

#COVID19 #COVID2019 #Corona #Coronavid19 #COVID #COVID…",farukfirat mass toiletpaperpanic supermarket due ronavirus covid covid corona coronavid covid covid,99,-1
619,2020-03-10 17:11:56,RT @imskytrash: Coronavirus is turning people into pigeons https://t.co/Fw4UvMMdld,imskytrash coronavirus turning people pigeon fw uvmmdld,55,0
620,2020-03-10 17:11:56,"Why it gotta be the “Chinese” coronavirus?? Its cases all over rhe world.....

I hope yall see the media is trying… https://t.co/eHlUWQXpWc",gotta chinese ronavirus case rhe world hope yall see medium trying ehluwqxpwc,77,0
621,2020-03-10 17:11:56,"RT @SenKamalaHarris: Calling it the ""Chinese coronavirus"" isn't just racist, it's dangerous and incites discrimination against Asian Americ…",senkamalaharris calling chinese ronavirus racist dangerous incites discrimination asian americ,94,-1
622,2020-03-10 17:11:56,"RT @unverdan: You know why US Industries are hurting?? Because the American public is hurting...seriously, figure it out. Stop bailing out…",unverdan know u industry hu ing american public hu ing seriously figure stop bailing,84,-1
623,2020-03-10 17:11:56,"RT @IATA: How clean is the air inside an airplane? ✈️🍃 #COVID19 #coronavirus

More FAQs 👉 https://t.co/bE2pI0CS8Q https://t.co/99ILcmUoCo",iata clean air inside airplane covid ronavirus faq pi c ilcmuoco,64,1
624,2020-03-10 17:11:56,RT @mikedebonis: Memo to the markets: we are firmly in the theatrics stage of coronavirus response on Capitol Hill. Pelosi package is Dem o…,mikedebonis memo market firmly theatrics stage ronavirus response capitol hill pelosi package dem,97,-1
625,2020-03-10 17:11:56,RT @BBCWorld: Coronavirus: Could the US do what Italy has done? https://t.co/nUG66nQatA,bbcworld coronavirus could u italy done nug nqata,49,0
626,2020-03-10 17:11:56,"RT @terrychristian: Nigel Farage despite a wealthy father and a paid for public school education  failed his O levels, has no qualification…",terrychristian nigel farage despite wealthy father paid public school education failed level qualification,106,0
627,2020-03-10 17:11:56,RT @kidmanscill: My wife and I get corona virus. We go to Disneyland and ride California screamin. The park finds out and quarantines us on…,kidmanscill wife get rona virus go disneyland ride california screamin park find quarantine u,93,0
628,2020-03-10 17:11:56,RT @aubrey_huff: You’re gonna suffocate long before you catch the coronavirus.,aubrey huff gonna suffocate long catch ronavirus,48,-1
629,2020-03-10 17:11:56,"RT @Logic_Triumphs: CDC says senior citizens should not fly.
White House refuses to release the information.

The DOJ ordered signs removed…",logic triumph cdc say senior citizen fly white house refuse release information doj ordered sign removed,104,1
630,2020-03-10 17:11:56,"RT @RepJayapal: Our constituents deserve better than this — @GOPLeader must apologize for his irresponsible &amp; hurtful language.

Coronaviru…",repjayapal nstituents deserve better gopleader must apologize irresponsible amp hu ful language coronaviru,106,1
631,2020-03-10 17:11:56,RT @Turnip2020: Republicans are calling the coronavirus the “Chinese Virus” because they’re racist assholes. I’m here to clear things up. I…,turnip republican calling ronavirus chinese virus racist asshole clear thing,76,1
632,2020-03-10 17:11:56,"RT @humanworkplace: Coronavirus is teaching us that:

1) Healthcare is a right
2) Paid sick time is a right
3) Many, many people could do t…",humanworkplace coronavirus teaching u healthcare right paid sick time right many many people uld,96,1
633,2020-03-10 17:11:56,"RT @_smithy37: We’ve got Virus.. Coronavirus.. I just don’t think you understand..

We’re gonna have no team.. they’re all in quarantine..…",smithy got virus coronavirus think understand gonna team quarantine,67,0
634,2020-03-10 17:11:56,"We could have used those first 2-3 weeks, as we watched China &amp; other countries begin to report their first cases,… https://t.co/i5EpKl7YYB",uld used first week watched china amp untries begin repo first case epkl yyb,76,1
635,2020-03-10 17:11:56,RT @DeItaOne: ITALY DEATH TOLL FROM CORONAVIRUS OUTBREAK RISES TO 631 FROM 463 ON MONDAY - OFFICIAL,deitaone italy death toll coronavirus outbreak rise monday official,67,0
636,2020-03-10 17:11:56,"RT @M2Madness: To all those who are scrambling to buy goods because of the Coronavirus...

Bernie's socialist America would also have lines…",madness scrambling buy good coronavirus bernie socialist america would also line,80,1
